Date,Series,Value
8/11/21,RT,6.3333
8/12/21,RT,5.3333
8/13/21,RT,1.6667
8/14/21,RT,2
8/15/21,RT,0.3333
8/16/21,RT,0.3333
8/17/21,RT,0
8/18/21,RT,5.3333
8/19/21,RT,7.6667
8/20/21,RT,10.3333
8/21/21,RT,11
8/22/21,RT,10.6667
8/23/21,RT,8.6667
8/24/21,RT,30.6667
8/25/21,RT,37.3333
8/26/21,RT,43.6667
8/27/21,RT,15.6667
8/28/21,RT,7
8/29/21,RT,0
8/30/21,RT,0
8/31/21,RT,0
9/1/21,RT,13
9/2/21,RT,52.6667
9/3/21,RT,55
9/4/21,RT,44
9/5/21,RT,19
9/6/21,RT,26
9/7/21,RT,26
9/8/21,RT,36
9/9/21,RT,33.3333
9/10/21,RT,39.3333
9/11/21,RT,15.6667
9/12/21,RT,9
9/13/21,RT,1
9/14/21,RT,0
9/15/21,RT,0.3333
9/16/21,RT,5
9/17/21,RT,16.3333
9/18/21,RT,18.3333
9/19/21,RT,14.6667
9/20/21,RT,3.3333
9/21/21,RT,3.6667
9/22/21,RT,6.6667
9/23/21,RT,6.6667
9/24/21,RT,8
9/25/21,RT,12
9/26/21,RT,13
9/27/21,RT,22.3333
9/28/21,RT,47.6667
9/29/21,RT,54.6667
9/30/21,RT,41.3333
10/1/21,RT,20.3333
10/2/21,RT,21.6667
10/3/21,RT,36.3333
10/4/21,RT,31
10/5/21,RT,23.3333
10/6/21,RT,33
10/7/21,RT,64
10/8/21,RT,74.3333
10/9/21,RT,58.3333
10/10/21,RT,41
10/11/21,RT,41.6667
10/12/21,RT,34.6667
10/13/21,RT,27.3333
10/14/21,RT,19
10/15/21,RT,17.6667
10/16/21,RT,4.3333
10/17/21,RT,11.6667
10/18/21,RT,22.3333
10/19/21,RT,39.3333
10/20/21,RT,39.6667
10/21/21,RT,37
10/22/21,RT,39.3333
10/23/21,RT,34.3333
10/24/21,RT,26.3333
10/25/21,RT,21.3333
10/26/21,RT,15.6667
10/27/21,RT,15.6667
10/28/21,RT,1.3333
10/29/21,RT,1
10/30/21,RT,6.6667
10/31/21,RT,35.3333
11/1/21,RT,162.6667
11/2/21,RT,237.3333
11/3/21,RT,296.6667
11/4/21,RT,197
11/5/21,RT,135.3333
11/6/21,RT,62
11/7/21,RT,125
11/8/21,RT,110
11/9/21,RT,102.6667
11/10/21,RT,12.3333
11/11/21,RT,13.3333
11/12/21,RT,6.6667
11/13/21,RT,8.6667
11/14/21,RT,6.6667
11/15/21,RT,56.3333
11/16/21,RT,67.3333
11/17/21,RT,73.3333
11/18/21,RT,36
11/19/21,RT,55.6667
11/20/21,RT,75.6667
11/21/21,RT,76.3333
11/22/21,RT,69.3333
11/23/21,RT,46.3333
11/24/21,RT,32.6667
11/25/21,RT,6
11/26/21,RT,8
11/27/21,RT,12.3333
11/28/21,RT,14.3333
11/29/21,RT,76.3333
11/30/21,RT,132.6667
12/1/21,RT,163.6667
12/2/21,RT,135
12/3/21,RT,151.3333
12/4/21,RT,145.3333
12/5/21,RT,120.3333
12/6/21,RT,118.6667
12/7/21,RT,180.3333
12/8/21,RT,234.3333
12/9/21,RT,230
12/10/21,RT,305.3333
12/11/21,RT,365.3333
12/12/21,RT,380.3333
